user_id,username,tweet,description,hashtags,retweet_count,mention_count,follower_count,following_count,verified,account_age_days,label
115215,deal3829,"New forex strategy released, click this link! #win",24/7 NFT signals and updates.,#sponsored #trading #giveaway,18,0,457,50,False,382,1
111540,offer9648,Boost your followers results now! click this link. #win,Automated weight loss alerts and updates.,#discount #deal #promo #NFT,90,4,174,745,False,514,1
100218,sam598,Life update: birthday and motivated vibes.,Student | music | trying my best.,#study,12,2,819,269,False,1796,0
106813,neha,"Feeling sad today, thinking about movies.",Student | movies | trying my best.,#music #life,2,0,525,152,False,1810,0
105357,maria,Spending my time on gaming and feeling stressed.,Just a human who loves health.,#weekend #family #mood,24,0,763,537,False,921,0
115729,crypto2723,"Join our loan program today, special deal! #crypto",Official loan promotion account. buy now.,#giveaway #promo,79,0,6728,587,False,432,1
113043,deal5264,"New weight loss strategy released, giveaway! #win",Betting marketing bot. giveaway.,#trading #crypto,57,5,802,306,False,176,1
101453,maria_music,"Another day, more travel. Stay grateful everyone.",Just a human who loves coffee.,,17,2,602,254,False,2132,0
114932,bot4931,Boost your weight loss results now! giveaway. #win,Nft marketing bot. click this link.,#ad #giveaway,101,4,4277,2337,False,122,1
104740,rahul486,Life update: work and angry vibes.,"Living, learning, and doing football.",#happy #weekend,34,0,181,428,False,2220,0
102814,alex,Anyone else angry about football these days?,Just a human who loves weekend.,,9,1,1554,306,False,1859,0
107886,alex_life,"Feeling confused today, thinking about study.",Student | exams | trying my best.,#study #happy #life,18,2,513,42,False,1261,0
104973,john_life,Life update: coding and excited vibes.,Student | weekend | trying my best.,#life #friends,23,2,827,557,False,831,0
101182,priya,"Another day, more cricket. Stay stressed everyone.","Living, learning, and doing coding.",#life,12,2,916,463,False,1230,0
110035,offer3910,"Join our stock trading program today, sign up today! #promo",Official online course promotion account. sign up today.,#trading #crypto,61,4,3192,223,False,170,1
103947,neha324,Spending my time on coding and feeling proud.,Student | festival | trying my best.,#travel,0,1,244,417,False,1626,0
103189,alex_dev,Spending my time on exams and feeling grateful.,Just a human who loves travel.,#fitness,40,1,889,472,False,2163,0
114480,promo2312,Earn money with NFT. sign up today! #deal,Ai signals growth service. discount.,#deal #discount #trading #ad,46,2,361,962,False,653,1
119826,crypto3884,"New betting strategy released, offer ends soon! #sponsored",Nft growth service. giveaway.,#bot #NFT #deal #discount #sponsored,65,3,32,3935,False,499,1
109623,john_music,"Feeling happy today, thinking about holiday.",Birthday lover and excited person.,#weekend,22,0,290,541,False,1379,0
101006,neha654,"Feeling blessed today, thinking about health.",Just a human who loves festival.,#study #weekend #travel,8,1,581,247,False,1097,0
102325,rahul,"Feeling excited today, thinking about music.",Just a human who loves holiday.,,28,0,522,517,False,1247,0
110645,deal1266,Earn money with crypto. exclusive access! #promo,Official AI signals promotion account. discount.,#NFT #bot #win,104,2,2138,1256,False,231,1
119523,auto9707,"New AI signals strategy released, buy now! #bot",24/7 stock trading signals and updates.,#giveaway #trading #bot,21,4,35,3647,False,360,1
117725,crypto7638,"Automate your casino profits, discount! #discount",Official loan promotion account. exclusive access.,#deal #crypto #ad #bot #win,54,3,161,731,False,798,1
105743,sara_food,Spending my time on college and feeling stressed.,Student | music | trying my best.,#friends #study #weekend,42,1,495,144,False,570,0
112680,auto2845,Boost your AI signals results now! offer ends soon. #promo,Ai signals marketing bot. win prizes.,#win #NFT #promo,48,1,902,184,False,394,1
114583,crypto7364,"Join our NFT program today, offer ends soon! #discount",Official AI signals promotion account. discount.,#promo #giveaway #crypto #trading,34,4,6960,679,False,24,1
119257,deal4307,"Join our forex program today, click this link! #discount",Automated likes alerts and updates.,#discount #bot #win #trading,41,1,3402,441,False,520,1
111881,trade6401,"Join our AI signals program today, click this link! #trading",Official crypto promotion account. buy now.,#giveaway #bot,77,0,5591,254,False,573,1
101027,priya696,Life update: coffee and excited vibes.,Student | exams | trying my best.,,4,0,763,322,False,414,0
104069,david,Anyone else stressed about cricket these days?,Travel lover and excited person.,#fitness,1,2,498,627,False,392,0
118572,offer5208,"Join our casino program today, buy now! #NFT",Automated forex alerts and updates.,#promo #trading #crypto #ad,5,1,26,1046,False,194,1
114652,auto7004,Earn money with followers. click this link! #promo,Casino marketing bot. buy now.,#win #promo #ad #sponsored #deal,68,3,84,311,False,406,1
106650,maria,Life update: cricket and confused vibes.,Holiday lover and confused person.,#weekend #fitness,37,2,736,899,False,1461,0
115783,offer1085,"Join our stock trading program today, visit our website! #sponsored",Likes marketing bot. visit our website.,#discount #deal #ad #win,28,2,144,844,False,1011,1
117648,promo3862,"Automate your followers profits, visit our website! #giveaway",Official AI signals promotion account. buy now.,#win #trading #promo #discount,36,2,10363,1052,False,449,1
104622,rahul,"Feeling tired today, thinking about college.",Student | festival | trying my best.,#travel #happy #life,3,0,967,144,False,959,0
110385,bot5148,"Automate your AI signals profits, win prizes! #deal",Likes marketing bot. offer ends soon.,#promo #NFT #discount,45,3,5,1382,False,548,1
113670,auto5347,"New weight loss strategy released, exclusive access! #win",Crypto growth service. visit our website.,#discount #trading,54,5,7789,1203,False,214,1
114046,bot8720,Earn money with betting. limited offer! #win,24/7 NFT signals and updates.,#bot #giveaway,44,4,11,71,False,209,1
101962,priya_food,Anyone else sad about food these days?,Health lover and proud person.,#happy,15,2,731,516,False,1068,0
119874,promo3690,Earn money with weight loss. special deal! #ad,Automated betting alerts and updates.,#bot #giveaway #NFT #crypto #win,41,2,459,785,False,643,1
101599,alex869,"Another day, more food. Stay grateful everyone.",Coding lover and blessed person.,,0,2,439,140,False,591,0
109675,alex,Life update: gaming and excited vibes.,Family lover and proud person.,#study #weekend #mood,16,0,447,412,False,2079,0
110952,bot1458,Boost your likes results now! buy now. #win,24/7 betting signals and updates.,#bot #discount #ad #deal #giveaway,48,8,62,50,False,120,1
104333,david_food,Spending my time on festival and feeling tired.,Work lover and stressed person.,#food #family #fitness,0,1,376,663,False,1686,0
112099,crypto9797,"New forex strategy released, click this link! #win",Online course marketing bot. offer ends soon.,#trading #ad #win #sponsored,54,3,155,1323,False,374,1
106955,sam,"Feeling motivated today, thinking about birthday.",Student | study | trying my best.,,34,2,853,100,False,2392,0
118821,trade2944,"New betting strategy released, win prizes! #giveaway",Crypto growth service. visit our website.,#promo #discount #bot,35,3,7014,829,False,397,1
108545,omar_music,"Another day, more gaming. Stay tired everyone.",Coding lover and proud person.,#study #happy,9,0,867,309,False,779,0
115974,deal3280,Boost your AI signals results now! sign up today. #deal,Official loan promotion account. limited offer.,#trading #bot #win #NFT,54,2,178,215,False,599,1
113722,promo7843,"New followers strategy released, click this link! #deal",Automated likes alerts and updates.,#win #discount #bot #sponsored,59,1,5545,50,False,348,1
100695,david330,Anyone else tired about travel these days?,"Motivated soul, study and coffee.",#friends #music #family,44,1,691,400,False,889,0
115630,trade1514,"Automate your stock trading profits, giveaway! #bot",Automated loan alerts and updates.,#deal #sponsored #ad,47,4,648,704,False,7,1
113589,bot3588,"Automate your forex profits, sign up today! #crypto",Likes marketing bot. sign up today.,#NFT #deal #sponsored #discount,68,3,7317,585,False,465,1
114521,crypto1572,"Automate your AI signals profits, exclusive access! #discount",24/7 crypto signals and updates.,#ad #sponsored,21,4,12,147,False,427,1
119917,promo7497,"Automate your forex profits, limited offer! #ad",24/7 betting signals and updates.,#crypto #deal #promo,73,4,5760,186,False,551,1
109770,alex_music,"Another day, more coffee. Stay motivated everyone.",Student | exams | trying my best.,#happy,26,1,911,742,False,1189,0
113377,bot3191,"New crypto strategy released, buy now! #NFT",Official NFT promotion account. offer ends soon.,#ad #trading,41,1,2501,866,False,43,1
101034,neha_music,Spending my time on cricket and feeling angry.,Just a human who loves health.,#travel #fitness #life,27,0,693,524,True,3276,0
110842,bot1583,"Automate your stock trading profits, giveaway! #ad",Automated casino alerts and updates.,#win #giveaway #sponsored #crypto,52,6,3767,955,False,639,1
116592,crypto3909,Earn money with online course. click this link! #trading,Official stock trading promotion account. special deal.,#deal #NFT #discount,23,1,428,245,False,340,1
110421,promo2216,"Automate your betting profits, win prizes! #ad",Official likes promotion account. special deal.,#discount #ad #deal #trading #promo,9,2,155,1038,False,881,1
110979,trade3481,"Automate your online course profits, click this link! #discount",Followers growth service. sign up today.,#giveaway #ad,72,2,3723,286,False,443,1
102127,alex,"Another day, more festival. Stay grateful everyone.",Just a human who loves travel.,,21,1,525,438,False,1373,0
112187,bot4989,"Join our forex program today, exclusive access! #NFT",Automated betting alerts and updates.,#crypto #win #promo,62,5,485,222,False,291,1
105970,rahul_life,Life update: music and happy vibes.,"Tired soul, music and coffee.",#life #family,41,0,928,82,False,2148,0
113225,offer3390,Earn money with loan. sign up today! #win,Loan marketing bot. exclusive access.,#giveaway #trading #ad #sponsored,76,1,1385,396,False,88,1
100993,omar_music,Life update: festival and tired vibes.,Student | study | trying my best.,#study #food #music,0,1,695,343,False,2167,0
115084,bot3796,Earn money with weight loss. giveaway! #crypto,Online course marketing bot. click this link.,#win #deal #trading #giveaway,15,1,3,442,False,422,1
114845,promo8121,Earn money with AI signals. limited offer! #promo,Automated followers alerts and updates.,#win #ad #promo #crypto,42,3,172,568,False,198,1
114945,deal9140,"Automate your AI signals profits, click this link! #sponsored",24/7 online course signals and updates.,#crypto #trading,35,2,2750,644,False,393,1
100447,sara_dev,Life update: cricket and sad vibes.,Student | food | trying my best.,#fitness,26,2,665,545,False,1075,0
117277,deal7563,"Join our likes program today, sign up today! #trading",24/7 likes signals and updates.,#NFT #promo,30,3,5957,450,False,441,1
105453,sam,"Feeling proud today, thinking about holiday.",Student | food | trying my best.,#family,31,3,923,417,False,1669,0
103211,john_food,Anyone else happy about cricket these days?,Just a human who loves study.,#weekend #music #friends,26,3,1196,160,False,1298,0
105561,neha_life,Spending my time on movies and feeling motivated.,Just a human who loves friends.,#fitness #friends #food,29,3,696,432,False,1672,0
118911,promo6453,Earn money with online course. offer ends soon! #deal,Official crypto promotion account. special deal.,#crypto #ad,61,5,19,823,False,233,1
103210,neha_food,Spending my time on music and feeling tired.,"Proud soul, coffee and coffee.",#life,9,0,811,616,False,699,0
113813,bot9255,Boost your online course results now! sign up today. #NFT,24/7 likes signals and updates.,#win #deal #discount #promo,47,4,98,388,False,491,1
108966,sam_music,"Another day, more study. Stay confused everyone.",Holiday lover and sad person.,,48,1,456,752,False,1385,0
117653,trade3041,"Join our AI signals program today, click this link! #deal",24/7 online course signals and updates.,#deal #trading #crypto #discount #sponsored,31,2,3930,1943,False,7,1
110649,trade2753,"New followers strategy released, win prizes! #sponsored",Casino marketing bot. discount.,#trading #bot #promo,67,4,15,1498,False,158,1
